country,city,location,coordinates,measurements_parameter,measurements_sourcename,measurements_unit,measurements_value,measurements_lastupdated,country_name_en
DE,Heppenheim,Heppenheim Lehrstraße,"{'lon': 8.641999999681365, 'lat': 49.643238000255906}",PM2.5,eea,µg/m³,4.484399,2024-09-14T23:00:00+02:00,Germany
DE,Hannover,Hannover,"{'lon': 9.70612000019396, 'lat': 52.362919999858455}",O3,eea,µg/m³,48.4501,2024-09-14T23:00:00+02:00,Germany
DE,Elsterwerda,Elsterwerda,"{'lon': 13.522548000111392, 'lat': 51.45651200022011}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Wittenberg,Wittenberg/Bahnstrasse,"{'lon': 12.663662999662062, 'lat': 51.870851999924135}",PM2.5,eea,µg/m³,2.745,2024-09-14T23:00:00+02:00,Germany
DE,Halle (Saale),Halle/Nord,"{'lon': 11.979055999963093, 'lat': 51.4961849997306}",NO2,eea,µg/m³,2.30294,2024-09-14T23:00:00+02:00,Germany
DE,Halle (Saale),Halle/Nord,"{'lon': 11.979055999963093, 'lat': 51.4961849997306}",PM2.5,eea,µg/m³,3.7751449999999998,2024-09-14T23:00:00+02:00,Germany
DE,Völklingen,Völklingen-City Stadionstr.,"{'lon': 6.8677440001926, 'lat': 49.25434399983347}",O3,eea,µg/m³,22.98,2024-09-14T23:00:00+02:00,Germany
DE,Völklingen,Völklingen-City Stadionstr.,"{'lon': 6.8677440001926, 'lat': 49.25434399983347}",NO2,eea,µg/m³,5.33,2024-09-14T23:00:00+02:00,Germany
DE,Völklingen,Völklingen-City Stadionstr.,"{'lon': 6.8677440001926, 'lat': 49.25434399983347}",PM10,eea,µg/m³,9.55,2024-09-14T23:00:00+02:00,Germany
DE,Jork,Altes Land,"{'lon': 9.685029999842092, 'lat': 53.52417999973529}",NO,eea,µg/m³,4.7352,2024-03-11T12:00:00+01:00,Germany
DE,Koblenz,Koblenz-Friedrich-Ebert-Ring,"{'lon': 7.596632999969653, 'lat': 50.35440300017138}",NO2,eea,µg/m³,40.8761673,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Krämpferstr.,"{'lon': 11.037924000046234, 'lat': 50.979454999905165}",NO,eea,µg/m³,2.1472621,2024-03-11T12:00:00+01:00,Germany
DE,Kassel,Kassel Mitte,"{'lon': 9.48339699972639, 'lat': 51.31424800024892}",NO2,eea,µg/m³,16.3279133,2024-09-14T23:00:00+02:00,Germany
DE,Mönchengladbach,Mönchengladbach Friedrich-Ebert-Straße,"{'lon': 6.439944999670424, 'lat': 51.1694340000641}",NO,eea,µg/m³,17.021,2024-03-11T12:00:00+01:00,Germany
DE,Tübingen,Tübingen Mühlstraße,"{'lon': 9.05802000004233, 'lat': 48.52023000014119}",PM10,eea,µg/m³,8.3,2024-09-14T23:00:00+02:00,Germany
DE,Karlsruhe,Karlsruhe Reinhold-Frank-Straße,"{'lon': 8.387190000121846, 'lat': 49.00795999995233}",CO,eea,µg/m³,200.0,2024-03-11T12:00:00+01:00,Germany
DE,Leizen,Leizen,"{'lon': 12.463929000327745, 'lat': 53.39634800008899}",NO2,eea,µg/m³,1.74,2024-09-14T23:00:00+02:00,Germany
DE,Zeitz,Zeitz,"{'lon': 12.141322000025424, 'lat': 51.05455799978894}",O3,eea,µg/m³,65.0989,2024-09-14T23:00:00+02:00,Germany
DE,Stralsund,Stralsund-Knieperdamm,"{'lon': 13.081010000343879, 'lat': 54.319230000176326}",SO2,eea,µg/m³,1.73,2024-09-14T23:00:00+02:00,Germany
DE,Suhl,Schmücke,"{'lon': 10.769390000411676, 'lat': 50.654552000043466}",PM10,eea,µg/m³,3.84,2024-09-13T23:00:00+02:00,Germany
DE,Saarbrücken,Saarbrücken-Eschberg,"{'lon': 7.036322000022383, 'lat': 49.23722699974104}",O3,eea,µg/m³,57.86,2024-09-14T23:00:00+02:00,Germany
DE,Neuwied,Neuwied-Hermannstraße,"{'lon': 7.460717999890312, 'lat': 50.43143899974139}",NO2,eea,µg/m³,27.4053268,2024-09-14T23:00:00+02:00,Germany
DE,Krefeld,Krefeld-Linn,"{'lon': 6.640242000142756, 'lat': 51.33766900010932}",O3,eea,µg/m³,35.055,2024-09-14T23:00:00+02:00,Germany
DE,Lauenburg,Lauenburg-Murjahnstraße,"{'lon': 10.540524000231056, 'lat': 53.38233800019572}",O3,eea,µg/m³,48.414,2024-09-14T23:00:00+02:00,Germany
DE,Hagen,Hagen Graf-von-Galen-Ring,"{'lon': 7.463549999908939, 'lat': 51.36281799989879}",NO2,eea,µg/m³,40.265,2024-09-13T23:00:00+02:00,Germany
DE,Schwerin,Schwerin Obotr. West,"{'lon': 11.397947999566915, 'lat': 53.63051599991754}",CO,eea,µg/m³,330.0,2024-03-11T12:00:00+01:00,Germany
DE,Gutsbezirk Kaufunger Wald,Witzenhausen/Wald,"{'lon': 9.774588000233182, 'lat': 51.2917569998811}",NO2,eea,µg/m³,1.713393,2024-09-14T23:00:00+02:00,Germany
DE,Lüchow (Wendland),Wendland,"{'lon': 11.167050000332148, 'lat': 52.95702000014614}",NO,eea,µg/m³,1.244,2024-03-11T12:00:00+01:00,Germany
DE,Bremen,Bremen-Ost,"{'lon': 8.91696599963229, 'lat': 53.06004500001842}",PM10,eea,µg/m³,15.95,2024-09-14T23:00:00+02:00,Germany
DE,Lübeck,Lübeck-St. Jürgen,"{'lon': 10.69593600020263, 'lat': 53.835491999815105}",PM2.5,eea,µg/m³,7.717,2024-09-14T23:00:00+02:00,Germany
DE,Gelsenkirchen,Gelsenkirchen Kurt-Schumacher-Straße,"{'lon': 7.084555000027486, 'lat': 51.527901000069754}",PM2.5,eea,µg/m³,6.83,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Bautzener Weg,"{'lon': 11.056578000214598, 'lat': 50.993127000269205}",PM2.5,eea,µg/m³,4.390401,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Bautzener Weg,"{'lon': 11.056578000214598, 'lat': 50.993127000269205}",O3,eea,µg/m³,63.98049,2024-09-14T23:00:00+02:00,Germany
DE,Gelsenkirchen,Gelsenkirchen-Bismarck,"{'lon': 7.1018679996312954, 'lat': 51.533640000004866}",PM2.5,eea,µg/m³,9.281,2024-09-14T23:00:00+02:00,Germany
DE,Nettetal,Nettetal-Kaldenkirchen,"{'lon': 6.195833999823469, 'lat': 51.32693399979602}",NO,eea,µg/m³,5.095,2024-03-11T12:00:00+01:00,Germany
DE,Simmerath,Simmerath (Eifel),"{'lon': 6.2810079997441814, 'lat': 50.653233999948775}",PM10,eea,µg/m³,10.274,2023-07-14T12:00:00+02:00,Germany
DE,Mainz,Mainz-Mombach,"{'lon': 8.216802999922361, 'lat': 50.01755000008205}",CO,eea,µg/m³,232.75113,2024-03-11T12:00:00+01:00,Germany
DE,Mainz,Mainz-Mombach,"{'lon': 8.216802999922361, 'lat': 50.01755000008205}",NO,eea,µg/m³,0.99760002,2024-03-11T12:00:00+01:00,Germany
DE,Essen,Essen-Ost Steeler Straße,"{'lon': 7.030534000136573, 'lat': 51.451175999953044}",NO2,eea,µg/m³,51.391,2024-09-14T23:00:00+02:00,Germany
DE,Essen,Essen-Ost Steeler Straße,"{'lon': 7.030534000136573, 'lat': 51.451175999953044}",NO,eea,µg/m³,35.363,2024-03-11T12:00:00+01:00,Germany
DE,Niederzier,Niederzier,"{'lon': 6.469311999795057, 'lat': 50.883483999719715}",PM10,eea,µg/m³,8.727,2024-09-14T23:00:00+02:00,Germany
DE,Heilbronn,Heilbronn Weinsberger Straße-Ost,"{'lon': 9.225889999867457, 'lat': 49.146000000156235}",NO2,eea,µg/m³,43.227,2024-09-14T23:00:00+02:00,Germany
DE,Halle (Saale),Halle/Paracelsusstr.,"{'lon': 11.981313999871363, 'lat': 51.49475600003441}",PM10,eea,µg/m³,11.2115974,2024-09-14T23:00:00+02:00,Germany
DE,Freiburg im Breisgau,Freiburg Schwarzwaldstraße,"{'lon': 7.8599200002167935, 'lat': 47.988200000014785}",NO,eea,µg/m³,23.4,2024-03-11T12:00:00+01:00,Germany
DE,Freiburg im Breisgau,Freiburg Schwarzwaldstraße,"{'lon': 7.8599200002167935, 'lat': 47.988200000014785}",NO2,eea,µg/m³,18.769,2024-09-14T23:00:00+02:00,Germany
DE,Dillingen/ Saar,Dillingen City,"{'lon': 6.733539999675355, 'lat': 49.35786099983064}",NO2,eea,µg/m³,16.14,2024-09-14T23:00:00+02:00,Germany
DE,Annaberg-Buchholz,Annaberg-Buchholz,"{'lon': 12.997278000371747, 'lat': 50.5708720000116}",O3,eea,µg/m³,73.699,2024-09-14T23:00:00+02:00,Germany
DE,Freiberg,Freiberg,"{'lon': 13.346825999762627, 'lat': 50.916300000189565}",NO,eea,µg/m³,16.868,2024-03-11T12:00:00+01:00,Germany
DE,Hamburg,Hamburg Max-Brauer-Allee II (Straße),"{'lon': 9.943012000077177, 'lat': 53.55566799998861}",NO2,eea,µg/m³,51.533,2024-09-14T23:00:00+02:00,Germany
DE,Raunheim,Raunheim,"{'lon': 8.451527000308992, 'lat': 50.01032500012303}",NO,eea,µg/m³,2.6420269,2024-03-11T12:00:00+01:00,Germany
DE,Neuwied,Neuwied-Hafenstraße,"{'lon': 7.481378000071871, 'lat': 50.42468500000246}",CO,eea,µg/m³,173.5495,2024-03-11T12:00:00+01:00,Germany
DE,Trier,Trier-Pfalzel,"{'lon': 6.690257999679976, 'lat': 49.784022999753006}",NO,eea,µg/m³,1.73783362,2024-03-11T12:00:00+01:00,Germany
DE,Stechlin,Neuglobsow,"{'lon': 13.031661999730028, 'lat': 53.14130299973382}",PM10,eea,µg/m³,5.6,2024-07-30T13:00:00+02:00,Germany
DE,Suhl,Schmücke,"{'lon': 10.76953400035172, 'lat': 50.65406600025244}",PM10,eea,µg/m³,18.81,2024-07-30T12:00:00+02:00,Germany
DE,Bad Hindelang,Bad Hindelang/Oberjoch,"{'lon': 10.404231999684852, 'lat': 47.518013000238426}",NO2,eea,µg/m³,2.31,2024-05-31T13:00:00+02:00,Germany
DE,Rheinland-Pfalz,DERP001,"{'lon': 8.402374, 'lat': 49.515052}",NO2,EEA Germany,µg/m³,38.52680206,2024-01-29T20:00:00+01:00,Germany
DE,,DESL010,"{'lon': 6.948776, 'lat': 49.244247}",O3,EEA Germany,µg/m³,29.97,2021-12-21T02:00:00+01:00,Germany
DE,,FR22011,"{'lon': 6.731664, 'lat': 49.158413999469}",SO2,EEA France,µg/m³,3.7,2020-05-07T02:00:00+02:00,Germany
DE,,"Hattenrod, Germany","{'lon': 8.8478028, 'lat': 50.5756432}",RELATIVEHUMIDITY,airgradient,%,60.04749997456869,2024-09-15T10:00:00+02:00,Germany
DE,,"Oesterweg, Ländlicher Raum / Rural","{'lon': 8.206561800207691, 'lat': 52.023192310812405}",PM10,airgradient,µg/m³,46.06354649861654,2024-03-09T20:00:00+01:00,Germany
DE,Nürnberg,Nürnberg/Muggenhof,"{'lon': 11.02480000002082, 'lat': 49.46222900020697}",O3,eea,µg/m³,72.4,2024-09-15T00:00:00+02:00,Germany
DE,Rinteln,Weserbergland,"{'lon': 9.062550000102574, 'lat': 52.17017000003815}",NO2,eea,µg/m³,6.46944,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Mariendorfer Damm,"{'lon': 13.387720000153392, 'lat': 52.438114999889876}",NO2,eea,µg/m³,18.0,2024-09-15T00:00:00+02:00,Germany
DE,Burghausen,Burghausen/Marktler Straße,"{'lon': 12.829313999936979, 'lat': 48.17717500021957}",CO,eea,µg/m³,270.0,2017-12-31T17:00:00+01:00,Germany
DE,Bad Reichenhall,Bad Reichenhall/Kirchholzstraße,"{'lon': 12.891240999879889, 'lat': 47.733439999887956}",O3,eea,µg/m³,56.73,2024-09-15T00:00:00+02:00,Germany
DE,Coburg,Coburg/Lossaustraße,"{'lon': 10.959312000138226, 'lat': 50.26057800005871}",PM2.5,eea,µg/m³,6.11,2024-09-15T00:00:00+02:00,Germany
DE,Kassel,Kassel Fünffensterstraße,"{'lon': 9.491120000378599, 'lat': 51.312076000141765}",PM2.5,eea,µg/m³,6.38455,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Neukölln,"{'lon': 13.430843999965024, 'lat': 52.48945100006434}",NO,eea,µg/m³,3.24,2024-03-11T12:00:00+01:00,Germany
DE,Aalen,Aalen,"{'lon': 10.096291999638863, 'lat': 48.84791699972843}",NO,eea,µg/m³,3.2,2024-03-11T12:00:00+01:00,Germany
DE,Regensburg,Regensburg/Rathaus,"{'lon': 12.101556999588793, 'lat': 49.015244999780634}",CO,eea,µg/m³,230.0,2024-03-11T12:00:00+01:00,Germany
DE,Schwandorf,Schwandorf/Wackersdorfer Straße,"{'lon': 12.12813900044878, 'lat': 49.32195499977209}",NO2,eea,µg/m³,4.75,2024-09-15T00:00:00+02:00,Germany
DE,Neustadt a.d. Donau,Neustadt a.d. Donau/Eining,"{'lon': 11.777817999857602, 'lat': 48.85321099974865}",NO2,eea,µg/m³,3.6,2024-09-15T00:00:00+02:00,Germany
DE,Limburg a.d. Lahn,Limburg,"{'lon': 8.060997999590397, 'lat': 50.383216999965896}",O3,eea,µg/m³,30.340271,2024-09-15T00:00:00+02:00,Germany
DE,Tiefenbach,Tiefenbach/Altenschneeberg,"{'lon': 12.54886899989673, 'lat': 49.43846399974886}",O3,eea,µg/m³,72.31,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Landshuter Allee,"{'lon': 11.536513000090004, 'lat': 48.149606000214845}",NO2,eea,µg/m³,25.91,2024-09-15T00:00:00+02:00,Germany
DE,Linden,Linden,"{'lon': 8.684397000120082, 'lat': 50.532964999981864}",CO,eea,µg/m³,185.51582,2023-01-25T01:00:00+01:00,Germany
DE,Augsburg,Augsburg/Karlstraße,"{'lon': 10.89622100008108, 'lat': 48.37023699975239}",NO2,eea,µg/m³,25.0,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Lothstraße,"{'lon': 11.554669000315997, 'lat': 48.15453400015709}",O3,eea,µg/m³,48.55,2024-09-15T00:00:00+02:00,Germany
DE,Potsdam,Potsdam-Zentrum,"{'lon': 13.060160000191525, 'lat': 52.40139000019726}",PM10,eea,µg/m³,6.0,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Johanneskirchen,"{'lon': 11.648036000343883, 'lat': 48.1731939997464}",PM10,eea,µg/m³,4.38,2024-09-15T00:00:00+02:00,Germany
DE,Hannover,Hannover Verkehr,"{'lon': 9.71549999998159, 'lat': 52.35947800023852}",NO2,eea,µg/m³,46.2950974,2024-09-14T23:00:00+02:00,Germany
DE,Zittau,Zittau-Ost,"{'lon': 14.822845999756447, 'lat': 50.89237700001984}",NO,eea,µg/m³,1.364,2024-03-11T12:00:00+01:00,Germany
DE,Pfinztal,Pfinztal Karlsruher Straße,"{'lon': 8.526280000351488, 'lat': 49.00370999981685}",CO,eea,µg/m³,300.0,2024-03-11T12:00:00+01:00,Germany
DE,Burg,Burg,"{'lon': 11.864762999614868, 'lat': 52.26835399985105}",NO,eea,µg/m³,1.823375,2024-03-11T12:00:00+01:00,Germany
DE,Lünen,Lünen-Niederaden,"{'lon': 7.569760999579756, 'lat': 51.59220800007274}",NO,eea,µg/m³,7.534,2024-03-11T09:00:00+01:00,Germany
DE,Osnabrück,Osnabrück-Verkehr,"{'lon': 8.041469999736025, 'lat': 52.270299999893304}",CO,eea,µg/m³,920.729,2024-03-11T12:00:00+01:00,Germany
DE,Magdeburg,Magdeburg/West,"{'lon': 11.611463999600902, 'lat': 52.127898999912006}",NO2,eea,µg/m³,7.77089,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Veddel,"{'lon': 10.02122700032515, 'lat': 53.5232619999062}",NO,eea,µg/m³,18.52,2024-03-11T12:00:00+01:00,Germany
DE,Wesel,Wesel-Obrighoven,"{'lon': 6.655120000286287, 'lat': 51.6735480002765}",NO2,eea,µg/m³,7.561,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg Schleinufer,"{'lon': 11.632668999580497, 'lat': 52.12076000024434}",PM10,eea,µg/m³,10.6056776,2024-09-14T23:00:00+02:00,Germany
DE,Leizen,Leizen,"{'lon': 12.463929000327745, 'lat': 53.39634800008899}",PM10,eea,µg/m³,3.13,2024-09-14T23:00:00+02:00,Germany
DE,Stralsund,Stralsund-Knieperdamm,"{'lon': 13.081010000343879, 'lat': 54.319230000176326}",PM10,eea,µg/m³,5.82,2024-09-14T23:00:00+02:00,Germany
DE,Chemnitz,Chemnitz Hans-Link-Straße,"{'lon': 12.959368000335575, 'lat': 50.85519000022021}",NO2,eea,µg/m³,3.543,2024-09-14T23:00:00+02:00,Germany
DE,Münster,Münster-Geist,"{'lon': 7.611583000083205, 'lat': 51.93653500000298}",NO,eea,µg/m³,3.632,2024-03-11T12:00:00+01:00,Germany
DE,Neuwied,Neuwied-Hermannstraße,"{'lon': 7.460717999890312, 'lat': 50.43143899974139}",NO,eea,µg/m³,3.70203114,2024-03-11T12:00:00+01:00,Germany
DE,Krefeld,Krefeld (Hafen),"{'lon': 6.670194000248396, 'lat': 51.34257200018665}",NO2,eea,µg/m³,29.3,2024-09-14T23:00:00+02:00,Germany
DE,Krefeld,Krefeld (Hafen),"{'lon': 6.670194000248396, 'lat': 51.34257200018665}",NO,eea,µg/m³,2.232,2024-03-11T08:00:00+01:00,Germany
DE,Neu Zauche,Spreewald,"{'lon': 14.056899999712835, 'lat': 51.897489999993944}",O3,eea,µg/m³,76.0,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Rheinallee,"{'lon': 8.265800000008618, 'lat': 50.00986999977275}",NO,eea,µg/m³,2.1004715,2024-03-11T12:00:00+01:00,Germany
DE,Borna,Borna,"{'lon': 12.493056000252867, 'lat': 51.12500000016089}",NO2,eea,µg/m³,2.726,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Kieler Straße,"{'lon': 9.944580000422455, 'lat': 53.56439900021153}",NO,eea,µg/m³,11.196,2024-03-11T12:00:00+01:00,Germany
DE,Brunsbüttel,Brunsbüttel-Cuxhavener Straße,"{'lon': 9.156907999992336, 'lat': 53.8961170001783}",SO2,eea,µg/m³,0.75,2023-12-31T21:00:00+01:00,Germany
DE,Gärtringen,Gärtringen,"{'lon': 8.904441999656497, 'lat': 48.645607999902985}",NO2,eea,µg/m³,5.004,2024-09-14T23:00:00+02:00,Germany
DE,Braunschweig,Braunschweig-Verkehr,"{'lon': 10.540550000170324, 'lat': 52.266729999875}",NO,eea,µg/m³,17.312201,2024-03-11T12:00:00+01:00,Germany
DE,Ruhwinkel,Bornhöved,"{'lon': 10.240595999643961, 'lat': 54.093230000148345}",PM10,eea,µg/m³,4.975,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Ost,"{'lon': 8.91696599963229, 'lat': 53.06004500001842}",NO,eea,µg/m³,1.6400000000000001,2024-03-11T12:00:00+01:00,Germany
DE,Dr. Steffen Freitag,Lüdenscheid Lennestraße,"{'lon': 7.643095000138204, 'lat': 51.22760899972971}",PM2.5,eea,µg/m³,9.4,2024-09-14T23:00:00+02:00,Germany
DE,Pirmasens,Pirmasens-Innenstadt,"{'lon': 7.614573000285578, 'lat': 49.19199600001357}",NO,eea,µg/m³,4.0312705,2024-03-11T12:00:00+01:00,Germany
DE,Freiburg im Breisgau,Freiburg,"{'lon': 7.832122000262349, 'lat': 48.00151099983584}",PM10,eea,µg/m³,8.0,2024-09-14T23:00:00+02:00,Germany
DE,Wermsdorf,Liebschützberg,"{'lon': 13.132196999668029, 'lat': 51.35258199974908}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Frankfurt am Main,Frankfurt Ost,"{'lon': 8.746343000329567, 'lat': 50.12533200006693}",PM2.5,eea,µg/m³,3.8527,2024-09-14T23:00:00+02:00,Germany
DE,Baden-Baden,Baden-Baden,"{'lon': 8.220214000074215, 'lat': 48.773072000006394}",PM10,eea,µg/m³,6.3,2024-09-14T23:00:00+02:00,Germany
DE,Trockenborn-Wolfersdorf,Hummelshain,"{'lon': 11.66123300016423, 'lat': 50.791616000129856}",SO2,eea,µg/m³,0.7989600000000001,2024-09-14T23:00:00+02:00,Germany
DE,Plauen,Plauen-Süd,"{'lon': 12.138053999988704, 'lat': 50.486137999993126}",NO2,eea,µg/m³,4.861,2024-09-14T23:00:00+02:00,Germany
DE,Oberried,Schauinsland,"{'lon': 7.903977000163978, 'lat': 47.91286600022655}",PM10,eea,µg/m³,3.74,2024-09-14T23:00:00+02:00,Germany
DE,Wismar,Wismar,"{'lon': 11.47596000032361, 'lat': 53.90226000018788}",NO,eea,µg/m³,0.63,2024-03-11T12:00:00+01:00,Germany
DE,Wuppertal,Wuppertal Gathe,"{'lon': 7.14737800029603, 'lat': 51.2606839999539}",NO2,eea,µg/m³,56.011,2024-09-14T23:00:00+02:00,Germany
DE,Duisburg,Duisburg-Buchholz,"{'lon': 6.762972999922226, 'lat': 51.38525600011267}",SO2,eea,µg/m³,5.023,2024-09-14T23:00:00+02:00,Germany
DE,Hanau,Hanau,"{'lon': 8.921570000210695, 'lat': 50.13577000007054}",NO,eea,µg/m³,2.87242699,2024-03-11T12:00:00+01:00,Germany
DE,Magdeburg,Magdeburg/Guericke-Stra.,"{'lon': 11.631918999743045, 'lat': 52.13174199987966}",NO,eea,µg/m³,19.48665,2024-03-11T11:00:00+01:00,Germany
DE,Blankenfelde-Mahlow,Blankenfelde-Mahlow,"{'lon': 13.424303999693624, 'lat': 52.34970300006874}",CO,eea,µg/m³,270.0,2024-03-11T12:00:00+01:00,Germany
DE,Blankenfelde-Mahlow,Blankenfelde-Mahlow,"{'lon': 13.424303999693624, 'lat': 52.34970300006874}",NO2,eea,µg/m³,4.0,2024-09-14T23:00:00+02:00,Germany
DE,Eggebek,Eggebek,"{'lon': 9.36367399969264, 'lat': 54.616668999975545}",PM2.5,eea,µg/m³,1.5,2024-09-14T23:00:00+02:00,Germany
DE,Potsdam,"Potsdam, Großbeerenstr.","{'lon': 13.094618000067962, 'lat': 52.38886900007761}",NO2,eea,µg/m³,8.0,2024-09-14T23:00:00+02:00,Germany
DE,Raunheim,Raunheim,"{'lon': 8.451527000308992, 'lat': 50.01032500012303}",NO2,eea,µg/m³,14.773963,2024-09-14T23:00:00+02:00,Germany
DE,Stechlin,Neuglobsow,"{'lon': 13.031661999730028, 'lat': 53.14130299973382}",CO,eea,µg/m³,280.0,2022-12-15T11:00:00+01:00,Germany
DE,Zingst,Zingst,"{'lon': 12.721938000327013, 'lat': 54.436984999994195}",PM10,eea,µg/m³,5.28,2024-07-30T13:00:00+02:00,Germany
DE,Andrea Schemmel,NET.DE_HB,"{'lon': 8.735047, 'lat': 53.12456099999999}",NO2,EEA Germany,µg/m³,20.71,2024-03-04T10:00:00+01:00,Germany
DE,Manfred Lotz,NET.DE_BB,"{'lon': 14.057063999999999, 'lat': 51.89759800000001}",NO2,EEA Germany,µg/m³,8.0,2024-03-04T10:00:00+01:00,Germany
DE,Joachim Lehmhaus,NET.DE_SH,"{'lon': 9.532635, 'lat': 53.924712}",PM2.5,EEA Germany,µg/m³,38.236,2024-03-04T10:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP041,"{'lon': 8.443654, 'lat': 49.47869}",PM10,EEA Germany,µg/m³,48.23260117,2024-01-29T20:00:00+01:00,Germany
DE,Thüringen,DETH009,"{'lon': 12.07471, 'lat': 50.877317}",PM2.5,EEA Germany,µg/m³,12.79398632,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW059,"{'lon': 6.985164, 'lat': 50.889814}",NO2,EEA Germany,µg/m³,38.737,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW079,"{'lon': 7.005063, 'lat': 51.028879}",NO2,EEA Germany,µg/m³,34.763,2024-01-29T20:00:00+01:00,Germany
DE,Berlin,DEBE051,"{'lon': 13.489531, 'lat': 52.643525}",PM10,EEA Germany,µg/m³,20.87,2024-01-29T20:00:00+01:00,Germany
DE,Brandenburg,DEBB064,"{'lon': 14.334550000000002, 'lat': 51.746344}",NO,EEA Germany,µg/m³,1.0,2024-01-29T20:00:00+01:00,Germany
DE,Berlin,DEBE063,"{'lon': 13.441654, 'lat': 52.467534}",PM10,EEA Germany,µg/m³,49.93,2023-12-31T22:00:00+01:00,Germany
DE,,DESL002,"{'lon': 7.263234, 'lat': 49.36204899999999}",O3,EEA Germany,µg/m³,33.82,2021-12-21T02:00:00+01:00,Germany
DE,,DEST075,"{'lon': 11.983406, 'lat': 51.47516399999999}",CO,EEA Germany,µg/m³,210.0,2018-12-31T07:00:00+01:00,Germany
DE,,DERP012,"{'lon': 8.268996, 'lat': 49.998837}",NO2,EEA Germany,µg/m³,18.04,2018-01-08T07:00:00+01:00,Germany
DE,,"Hattenrod, Germany","{'lon': 8.8478028, 'lat': 50.5756432}",PM1,airgradient,µg/m³,23.048611005147297,2024-03-09T20:00:00+01:00,Germany
DE,,"Oesterweg, Ländlicher Raum / Rural","{'lon': 8.206561800207691, 'lat': 52.023192310812405}",PM1,airgradient,µg/m³,23.178908824920654,2024-03-09T20:00:00+01:00,Germany
DE,Berlin,Berlin Marienfelde,"{'lon': 13.368102999712246, 'lat': 52.39840599983201}",NO,eea,µg/m³,1.68,2024-03-11T12:00:00+01:00,Germany
DE,Rinteln,Weserbergland,"{'lon': 9.062550000102574, 'lat': 52.17017000003815}",PM10,eea,µg/m³,6.31407,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Mariendorfer Damm,"{'lon': 13.387720000153392, 'lat': 52.438114999889876}",PM2.5,eea,µg/m³,6.23,2024-09-15T00:00:00+02:00,Germany
DE,Burgbernheim,Burgbernheim/Grüne Au,"{'lon': 10.324999999635738, 'lat': 49.444060000122114}",NO2,eea,µg/m³,5.26,2024-09-15T00:00:00+02:00,Germany
DE,Saal a.d. Donau,Saal a.d. Donau/Regensburger Straße,"{'lon': 11.948795000060965, 'lat': 48.90422800022632}",NO,eea,µg/m³,0.84,2024-03-11T12:00:00+01:00,Germany
DE,Weiden i.d. OPf.,Weiden i.d.OPf./Nikolaistraße,"{'lon': 12.15936100007555, 'lat': 49.6789499999332}",NO,eea,µg/m³,5.17,2024-03-11T12:00:00+01:00,Germany
DE,Bebra,Bebra,"{'lon': 9.800259999625519, 'lat': 50.97002399999657}",NO,eea,µg/m³,3.4193573,2024-03-11T12:00:00+01:00,Germany
DE,Glashütten,Kleiner Feldberg,"{'lon': 8.446079000181808, 'lat': 50.2219409999925}",PM10,eea,µg/m³,3.1993489999999998,2024-09-15T00:00:00+02:00,Germany
DE,Ingolstadt,Ingolstadt/Münchener Str.,"{'lon': 11.434639999960496, 'lat': 48.74261999970499}",NO,eea,µg/m³,14.16,2024-03-11T12:00:00+01:00,Germany
DE,Emden,Ostfriesland,"{'lon': 7.20725999986769, 'lat': 53.36234999997671}",O3,eea,µg/m³,76.7008,2024-09-15T00:00:00+02:00,Germany
DE,Aalen,Aalen,"{'lon': 10.096291999638863, 'lat': 48.84791699972843}",SO2,eea,µg/m³,2.6,2024-09-15T00:00:00+02:00,Germany
DE,Aalen,Aalen,"{'lon': 10.096291999638863, 'lat': 48.84791699972843}",CO,eea,µg/m³,400.0,2017-01-08T20:00:00+01:00,Germany
DE,Friedrichshafen,Friedrichshafen,"{'lon': 9.485674999726147, 'lat': 47.660055999826234}",NO,eea,µg/m³,4.6,2024-03-11T12:00:00+01:00,Germany
DE,Friedrichshafen,Friedrichshafen,"{'lon': 9.485674999726147, 'lat': 47.660055999826234}",NO2,eea,µg/m³,30.451,2024-09-14T23:00:00+02:00,Germany
